field_75291_d,tookGolemRose,2,
field_75292_b,theGolem,2,
field_75293_c,takeGolemRoseTick,2,
field_75294_a,theVillager,2,
field_75297_f,shouldCheckSight,2,"If true, EntityAI targets must be able to be seen (cannot be blocked by walls) to be suitable targets."
field_75298_g,targetUnseenTicks,2,"If  @shouldCheckSight is true, the number of ticks before the interuption of this AITastk when the entity does't see the target"
field_75299_d,taskOwner,2,The entity that this task belongs to
field_75301_b,targetSearchStatus,2,"When nearbyOnly is true: 0 -> No target, but OK to search; 1 -> Nearby target found; 2 -> Target too far."
field_75302_c,targetSearchDelay,2,"When nearbyOnly is true, this throttles target searching to avoid excessive pathfinding."
field_75303_a,nearbyOnly,2,"When true, only entities that can be reached with minimal effort will be targetted."
field_75304_b,villageAgressorTarget,2,The aggressor of the iron golem's village which is now the golem's attack target.
field_75305_a,irongolem,2,
field_75306_g,theNearestAttackableTargetSorter,2,Instance of EntityAINearestAttackableTargetSorter.
field_75307_b,targetClass,2,
field_75308_c,targetChance,2,
field_75309_a,targetEntity,2,
field_75310_g,theTameable,2,
field_75312_a,entityCallsForHelp,2,
field_75313_b,theTarget,2,
field_75314_a,theEntityTameable,2,
field_75315_b,theOwnerAttacker,2,
field_75316_a,theDefendingTameable,2,
field_75318_f,seeTime,2,
field_75320_d,rangedAttackTime,2,A decrementing tick that spawns a ranged attack once this value reaches 0. It is then set back to the maxRangedAttackTime.
field_75321_e,entityMoveSpeed,2,
field_75322_b,entityHost,2,The entity the AI instance has been applied to
field_75323_c,attackTarget,2,
field_75325_h,maxRangedAttackTime,2,The maximum time the AI has to wait before peforming another ranged attack.
field_75326_b,leapTarget,2,The entity that the leaper is leaping towards.
field_75327_c,leapMotionY,2,The entity's motionY after leaping.
field_75328_a,leaper,2,The entity that is leaping.
field_75329_f,watchedClass,2,
field_75330_d,lookTime,2,
field_75331_e,chance,2,
field_75332_b,theWatcher,2,
field_75333_c,maxDistanceForPlayer,2,This is the Maximum distance that the AI will look for the Entity
field_75334_a,closestEntity,2,The closest entity which is being watched by this one.
field_75335_b,theMerchant,2,
field_75336_f,followSpeed,2,
field_75337_g,petPathfinder,2,
field_75338_d,thePet,2,
field_75339_e,theOwner,2,
field_75340_b,maxDist,2,
field_75341_c,minDist,2,
field_75342_a,world,2,
field_75343_h,timeToRecalcPath,2,
field_75344_i,oldWaterCost,2,
field_75345_d,delayCounter,2,
field_75346_b,parentAnimal,2,
field_75347_c,moveSpeed,2,
field_75348_a,childAnimal,2,The child that is following its parent.
field_75350_f,hasStoppedDoorInteraction,2,If is true then the Entity has stopped Door Interaction and compoleted the task.
field_75351_g,entityPositionX,2,
field_75356_a,theEntity,2,
field_75357_h,entityPositionZ,2,
field_75358_j,previousBreakProgress,2,
field_75359_i,breakingTime,2,
field_75360_j,closeDoorTemporisation,2,"The temporisation before the entity close the door (in ticks, always 20 = 1 second)"
field_75361_i,closeDoor,2,If the entity close the door
field_75367_f,world,2,
field_75368_d,shelterZ,2,
field_75369_e,movementSpeed,2,
field_75370_b,shelterX,2,
field_75371_c,shelterY,2,
field_75372_a,theCreature,2,
field_75373_a,theEntity,2,
field_75374_f,entityPathEntity,2,The PathEntity of our entity
field_75375_g,entityPathNavigate,2,The PathNavigate of our entity
field_75376_d,closestLivingEntity,2,
field_75378_b,farSpeed,2,
field_75379_c,nearSpeed,2,
field_75380_a,theEntity,2,The entity we are attached to
field_75383_d,minPlayerDistance,2,
field_75384_e,timeoutCounter,2,
field_75385_b,player,2,
field_75386_c,world,2,
field_75387_a,theWolf,2,
field_75390_d,theAnimal,2,
field_75391_e,targetMate,2,
field_75392_b,spawnBabyDelay,2,Delay preventing a baby from spawning immediately when two mate-able animals find each other.
field_75393_c,moveSpeed,2,The speed the creature moves at during mating behavior.
field_75394_a,world,2,
field_75395_b,theVillager,2,
field_75396_c,lookTime,2,
field_75397_a,theGolem,2,
field_75408_d,attackCountdown,2,
field_75409_b,theEntity,2,
field_75410_c,theVictim,2,
field_75411_a,world,2,
field_75415_f,doorList,2,
field_75416_d,doorInfo,2,
field_75417_e,isNocturnal,2,
field_75418_b,movementSpeed,2,
field_75419_c,entityPathNavigate,2,The PathNavigate of our entity.
field_75420_a,theEntity,2,
field_75421_d,insidePosZ,2,
field_75422_b,doorInfo,2,
field_75423_c,insidePosX,2,
field_75424_a,entityObj,2,
field_75425_f,speed,2,
field_75426_g,maxTargetDistance,2,"If the distance to the target entity is further than this, this AI task will not run."
field_75427_d,movePosY,2,
field_75428_e,movePosZ,2,
field_75429_b,targetEntity,2,
field_75430_c,movePosX,2,
field_75431_a,theEntity,2,
field_75432_d,movePosZ,2,
field_75433_e,movementSpeed,2,
field_75434_b,movePosX,2,
field_75435_c,movePosY,2,
field_75436_a,theEntity,2,
field_75437_f,longMemory,2,"When true, the mob will continue chasing its target, even if it can't find a path to them right now."
field_75438_g,entityPathEntity,2,The PathEntity of our entity.
field_75439_d,attackTick,2,An amount of decrementing ticks that allows the entity to attack once the tick reaches 0.
field_75440_e,speedTowardsTarget,2,The speed with which the mob will approach the target
field_75441_b,attacker,2,
field_75443_a,world,2,
field_75445_i,delayCounter,2,
field_75448_d,world,2,
field_75449_e,matingTimeout,2,
field_75450_b,villagerObj,2,
field_75451_c,mate,2,
field_75452_a,villageObj,2,
field_75453_d,zPosition,2,
field_75454_e,speed,2,
field_75455_b,xPosition,2,
field_75456_c,yPosition,2,
field_75457_a,entity,2,
field_75459_b,theEntity,2,
field_75465_a,staticVector,2,"used to store a driection when the user passes a point to move towards or away from. WARNING: NEVER THREAD SAFE.  MULTIPLE findTowards and findAway calls, will share this var"
field_75475_f,lastActivityTimestamp,2,
field_75476_g,isDetachedFromVillageFlag,2,
field_75482_h,doorOpeningRestrictionCounter,2,
field_75510_g,totalTicks,2,"Time, in number of ticks, following the current path"
field_75511_d,speed,2,
field_75512_e,pathSearchRange,2,The number of blocks (extra) +/- in each axis that get pulled out as cache for the pathfinder's search space
field_75513_b,world,2,
field_75514_c,currentPath,2,The PathEntity being followed.
field_75515_a,theEntity,2,
field_75520_h,ticksAtLastPos,2,The time when the last position check was done (to detect successful movement)
field_75521_i,lastPosCheck,2,Coordinates of the entity's position last time a check was done (part of monitoring getting 'stuck')
field_75524_b,seenEntities,2,Cache of entities which we can see
field_75525_c,unseenEntities,2,Cache of entities which we cannot see
field_75526_a,entityObj,2,
field_75531_f,theVillage,2,Instance of Village.
field_75532_g,spawnX,2,
field_75533_d,siegeCount,2,
field_75534_e,nextSpawnTime,2,
field_75535_b,hasSetupSiege,2,
field_75536_c,siegeState,2,
field_75537_a,world,2,
field_75538_h,spawnY,2,
field_75539_i,spawnZ,2,
field_75552_d,villageList,2,
field_75553_e,tickCounter,2,
field_75554_b,villagerPositionsList,2,"This is a black hole. You can add data to this list through a public interface, but you can't query that information in any way and it's not used internally either."
field_75555_c,newDoors,2,
field_75556_a,world,2,
field_75580_f,lastAddDoorTimestamp,2,
field_75581_g,tickCounter,2,
field_75582_d,center,2,This is the actual village center.
field_75583_e,villageRadius,2,
field_75584_b,villageDoorInfoList,2,list of VillageDoorInfo objects
field_75585_c,centerHelper,2,This is the sum of all door coordinates and used to calculate the actual village center by dividing by the number of doors.
field_75586_a,world,2,
field_75587_j,numIronGolems,2,
field_75588_h,numVillagers,2,
field_75589_i,villageAgressors,2,
field_75590_b,agressionTime,2,
field_75592_a,agressor,2,
field_75603_f,creatureMaterial,2,
field_75604_g,isPeacefulCreature,2,A flag indicating whether this creature type is peaceful.
field_75605_d,creatureClass,2,"The root class of creatures associated with this EnumCreatureType (IMobs for aggressive creatures, EntityAnimals for friendly ones)"
field_75606_e,maxNumberOfCreature,2,
field_75611_b,primaryColor,2,Base color of the egg
field_75612_c,secondaryColor,2,Color of the egg spots
field_75613_a,spawnedID,2,The entityID of the spawned mob
field_75627_a,ENTITY_EGGS,2,This is a HashMap of the Creative Entity Eggs/Spawners.
field_75644_d,posZ,2,
field_75645_e,speed,2,The speed at which the entity should move
field_75646_b,posX,2,
field_75647_c,posY,2,
field_75648_a,entity,2,The EntityLiving that is being moved
field_75653_f,posY,2,
field_75654_g,posZ,2,
field_75655_d,isLooking,2,Whether or not the entity is trying to look at something.
field_75656_e,posX,2,
field_75657_b,deltaLookYaw,2,The amount of change that is made each update for an entity facing a direction.
field_75658_c,deltaLookPitch,2,The amount of change that is made each update for an entity facing a direction.
field_75659_a,entity,2,
field_75662_b,isJumping,2,
field_75663_a,entity,2,
field_75666_b,rotationTickCounter,2,Used to progressively ajust the rotation of the body to the rotation of the head
field_75667_c,prevRenderYawHead,2,
field_75668_a,theLiving,2,Instance of EntityLiving.
field_75699_D,offsetX,2,
field_75700_E,offsetY,2,
field_75702_A,title,2,Painting Title.
field_75703_B,sizeX,2,
field_75704_C,sizeY,2,
field_75731_b,priority,2,Priority of the EntityAIBase
field_75733_a,action,2,The EntityAIBase object.
field_75737_d,savedIOCounter,2,
field_75738_e,isThreadWaiting,2,
field_75739_b,threadedIOQueue,2,
field_75740_c,writeQueuedCounter,2,
field_75741_a,INSTANCE,2,Instance of ThreadedFileIOBase
field_75748_d,idCounts,2,Map of MapDataBase id String prefixes ('map' etc) to max known unique Short id (the 0 part etc) for that prefix
field_75749_b,loadedDataMap,2,Map of item data String id to loaded MapDataBases
field_75750_c,loadedDataList,2,List of loaded MapDataBases.
field_75751_a,saveHandler,2,
field_75767_f,saveDirectoryName,2,The directory name of the world
field_75768_d,mapDataDir,2,
field_75769_e,initializationTime,2,The time in milliseconds when this field was initialized. Stored in the session lock file.
field_75770_b,worldDirectory,2,The directory in which to save world data.
field_75771_c,playersDirectory,2,The directory in which to save player data.
field_75778_d,tickCount,2,
field_75779_e,tickRate,2,
field_75780_b,executingTaskEntries,2,A list of EntityAITaskEntrys that are currently being executed.
field_75781_c,theProfiler,2,Instance of Profiler.
field_75782_a,taskEntries,2,A list of EntityAITaskEntrys in EntityAITasks.
field_75791_f,theEnumGameType,0,Instance of EnumGameType.
field_75792_g,hardcore,0,
field_75793_d,sizeOnDisk,0,
field_75794_e,requiresConversion,0,
field_75795_b,displayName,0,the displayed name of this save file
field_75796_c,lastTimePlayed,0,
field_75797_a,fileName,0,the file name of this save
field_75798_h,cheatsEnabled,0,
field_75808_a,savesDirectory,2,Reference to the File object representing the directory for the world saves
field_75825_d,chunkSaveLocation,2,Save directory for chunks using the Anvil format
field_75826_b,pendingAnvilChunksCoordinates,2,
field_75828_a,chunksToRemove,2,
field_75833_f,distanceToNext,2,The linear distance to the next point
field_75834_g,distanceToTarget,2,The distance to the target
field_75835_d,index,2,The index of this point in its assigned path
field_75836_e,totalPathDistance,2,The distance along the path to this point
field_75837_b,yCoord,2,The y coordinate of this point
field_75838_c,zCoord,2,The z coordinate of this point
field_75839_a,xCoord,2,The x coordinate of this point
field_75840_j,hash,2,A hash of the coordinates used to identify this point
field_75841_h,previous,2,The point preceding this in its assigned path
field_75842_i,visited,2,True if the pathfinder has already visited this point
field_75851_b,count,2,The number of points in this path
field_75852_a,pathPoints,2,Contains the points in this path
field_75864_d,pathOptions,2,Selection of path points to add to the path
field_75866_b,path,2,The path being generated
field_75882_b,currentPathIndex,2,PathEntity Array Index the Entity is currently targeting
field_75883_c,pathLength,2,The total length of the path
field_75884_a,points,2,The actual points in the path
field_75906_d,baseSeed,2,base seed to the LCG prng provided via the constructor
field_75907_b,worldGenSeed,2,seed from World#getWorldSeed that is used in the LCG prng
field_75908_c,chunkSeed,2,"final part of the LCG prng that uses the chunk X, Z coords along with the other two seeds to generate pseudorandom numbers"
field_75909_a,parent,2,parent GenLayer that was provided via the constructor
field_75910_b,biomePatternGeneratorChain,2,
field_75911_c,riverPatternGeneratorChain,2,
field_75929_E,OBJECT_USE_STATS,2,Tracks the number of times a given block or item has been used.
field_75930_F,OBJECT_BREAK_STATS,2,Tracks the number of times a given block or item has been broken.
field_75932_A,PLAYER_KILLS,2,counts the number of times you've killed a player
field_75940_b,ALL_STATS,2,
field_75943_n,FALL_ONE_CM,2,the distance you have fallen
field_75946_m,SWIM_ONE_CM,2,distance you have swam
field_75947_j,LEAVE_GAME,2,number of times you've left a game
field_75952_v,DROP,2,the distance you've dropped (or times you've fallen?)
field_75953_u,JUMP,2,the times you've jumped
field_75972_f,isIndependent,2,
field_75974_d,decimalFormat,2,
field_75975_e,statId,2,The Stat ID
field_75976_b,formatter,2,
field_75977_c,numberFormat,2,
field_75978_a,statName,2,The Stat name
field_75979_j,distanceStatType,2,
field_75980_h,simpleStatType,2,
field_75981_i,timeStatType,2,
field_75990_d,theItemStack,2,Holds the ItemStack that will be used to draw the achievement into the GUI.
field_75991_b,displayRow,2,"Is the row (related to center of achievement gui, in 24 pixels unit) that the achievement will be displayed."
field_75992_c,parentAchievement,2,"Holds the parent achievement, that must be taken before this achievement is avaiable."
field_75993_a,displayColumn,2,"Is the column (related to center of achievement gui, in 24 pixels unit) that the achievement will be displayed."
field_75994_l,statStringFormatter,0,"Holds a string formatter for the achievement, some of then needs extra dynamic info - like the key used to open the inventory."
field_75995_m,isSpecial,2,"Special achievements have a 'spiked' (on normal texture pack) frame, special achievements are the hardest ones to achieve."
field_75996_k,achievementDescription,2,"Holds the description of the achievement, ready to be formatted and/or displayed."
field_76002_B,THE_END,2,Is the 'The End?' achievement
field_76006_d,maxDisplayRow,2,Is the biggest row used to display a achievement on the GUI.
field_76008_b,minDisplayRow,2,Is the smallest row used to display a achievement on the GUI.
field_76009_c,maxDisplayColumn,2,Is the biggest column used to display a achievement on the GUI.
field_76010_a,minDisplayColumn,2,Is the smallest column used to display a achievement on the GUI.
field_76011_n,BAKE_CAKE,2,Is the 'the lie' achievement.
field_76013_l,BUILD_HOE,2,Is the 'time to farm' achievement.
field_76022_t,KILL_COW,2,is the 'cow tipper' achievement.
field_76026_p,COOK_FISH,2,Is the 'delicious fish' achievement.
field_76028_y,GHAST,2,Is the 'Return to Sender' achievement
field_76032_d,slotHash,2,The id of the hash slot computed from the hash
field_76033_b,valueEntry,2,The object stored in this entry
field_76034_c,nextEntry,2,The next entry in this slot
field_76035_a,hashEntry,2,The hash code of this entry
field_76051_d,growFactor,2,The scale factor used to determine when to grow the table
field_76053_b,count,2,The number of items stored in this map
field_76054_c,threshold,2,The grow threshold
field_76055_a,slots,2,An array of HashEntries representing the heads of hash slot lists
field_76094_f,worldTime,2,"The current world time in ticks, ranging from 0 to 23999."
field_76095_g,lastTimePlayed,2,The last time the player was in this world.
field_76096_d,spawnY,2,The spawn zone position Y coordinate.
field_76097_e,spawnZ,2,The spawn zone position Z coordinate.
field_76098_b,terrainType,2,
field_76099_c,spawnX,2,The spawn zone position X coordinate.
field_76100_a,randomSeed,2,Holds the seed of the currently world.
field_76101_n,rainTime,2,Number of ticks until next rain.
field_76102_o,thundering,2,Is thunderbolts failing now?
field_76103_l,saveVersion,2,"Introduced in beta 1.3, is the save version for future control."
field_76104_m,raining,2,"True if it's raining, false otherwise."
field_76105_j,dimension,2,
field_76106_k,levelName,2,The name of the save defined at world creation.
field_76107_h,sizeOnDisk,2,"The size of entire save of current world on the disk, isn't exactly."
field_76108_i,playerTag,2,
field_76109_u,initialized,2,
field_76110_t,allowCommands,2,
field_76111_s,hardcore,2,Hardcore mode flag
field_76112_r,mapFeaturesEnabled,2,Whether the map features (e.g. strongholds) generation is enabled or disabled.
field_76113_q,theGameType,2,The Game Type.
field_76114_p,thunderTime,2,Number of ticks untils next thunderbolt.
field_76115_a,delegate,2,Instance of WorldInfo.
field_76117_a,internalMap,2,
field_76144_a,SIN_TABLE,2,"A table of sin values computed from 0 (inclusive) to 2*pi (exclusive), with steps of 2*PI / 65536."
field_76189_a,dirty,2,Whether this MapDataBase needs saving to disk.
field_76190_i,mapName,2,The name of the map data nbt
field_76196_g,playersArrayList,2,Holds a reference to the MapInfo of the players who own a copy of the map
field_76197_d,scale,2,
field_76198_e,colors,2,colours
field_76199_b,zCenter,2,
field_76200_c,dimension,2,
field_76201_a,xCenter,2,
field_76202_j,playersHashMap,2,Holds a reference to the players who own a copy of the map and a reference to their MapInfo
field_76203_h,mapDecorations,2,
field_76211_a,entityplayerObj,2,Reference for EntityPlayer object in MapInfo
field_76233_E,PISTON,2,Pistons' material.
field_76234_F,materialMapColor,2,The color index used to draw the blocks of this material on maps.
field_76235_G,canBurn,2,Bool defining if the block can burn or not.
field_76239_H,replaceable,2,"Determines whether blocks with this material can be ""overwritten"" by other blocks when placed - eg snow, vines and tall grass."
field_76240_I,isTranslucent,2,Indicates if the material is translucent
field_76241_J,requiresNoTool,2,Determines if the material can be harvested without a tool (or with the wrong tool)
field_76242_K,mobilityFlag,2,"Mobility information flag. 0 indicates that this block is normal, 1 indicates that it can't push other blocks, 2 indicates that it can't be pushed."
field_76281_a,COLORS,2,"Holds all the 16 colors used on maps, very similar of a pallete system."
field_76290_q,colorIndex,2,Holds the index of the color used on map.
field_76291_p,colorValue,2,Holds the color in RGB value that will be rendered on maps.
field_76292_a,itemWeight,2,The Weight is how often the item is chosen(higher number is higher chance(lower is lower))
field_76299_d,maxGroupCount,2,
field_76300_b,entityClass,2,Holds the class of the entity to be spawned.
field_76301_c,minGroupCount,2,
field_76302_b,enchantmentobj,2,Enchantment object associated with this EnchantmentData
field_76303_c,enchantmentLevel,2,Enchantment level associated with this EnchantmentData
field_76306_b,octaves,2,
field_76307_a,generatorCollection,2,Collection of noise generation functions.  Output is combined to produce different octaves of noise.
field_76312_d,permutations,2,"An int[512], where the first 256 elements are the numbers 0..255, in random shuffled order,\nand the second half of the array is identical to the first half, apparently for convenience in wrapping lookups.\n \nEffectively a shuffled 0..255 that wraps once."
field_76313_b,yCoord,2,
field_76314_c,zCoord,2,
field_76315_a,xCoord,2,
field_76323_d,profilingSection,2,Current profiling section
field_76324_e,profilingMap,2,Profiling map
field_76325_b,sectionList,2,List of parent sections
field_76326_c,timestampList,2,List of timestamps (System.nanoTime)
field_76327_a,profilingEnabled,2,Flag profiling enabled
field_76330_b,totalUsePercentage,2,
field_76331_c,profilerName,2,
field_76332_a,usePercentage,2,
field_76334_b,remainingValue,0,
field_76335_c,lastAmount,0,
field_76336_a,targetValue,0,
field_76339_a,PATTERN_CONTROL_CODE,2,
field_76366_f,STARVE,2,
field_76367_g,CACTUS,2,
field_76368_d,IN_WALL,2,
field_76369_e,DROWN,2,
field_76370_b,ON_FIRE,2,
field_76371_c,LAVA,2,
field_76372_a,IN_FIRE,2,
field_76373_n,damageType,2,
field_76374_o,isUnblockable,2,This kind of damage can be blocked or not.
field_76376_m,MAGIC,2,
field_76377_j,GENERIC,2,
field_76378_k,explosion,2,
field_76379_h,FALL,2,
field_76380_i,OUT_OF_WORLD,2,
field_76381_t,difficultyScaled,2,Whether this damage source will have its damage amount scaled based on the current difficulty.
field_76382_s,projectile,2,This kind of damage is based on a projectile or not.
field_76383_r,fireDamage,2,This kind of damage is based on fire or not.
field_76384_q,hungerDamage,2,
field_76385_p,isDamageAllowedInCreativeMode,2,
field_76386_o,damageSourceEntity,2,
field_76387_p,indirectEntity,2,
field_76412_L,effectiveness,2,
field_76414_N,liquidColor,2,Is the color of the liquid for this potion.
field_76416_I,name,2,The name of the Potion.
field_76417_J,statusIconIndex,2,The index for the icon displayed when the potion effect is active.
field_76418_K,isBadEffect,2,This field indicated if the effect is 'bad' - negative - for the entity.
field_76419_f,MINING_FATIGUE,2,
field_76420_g,STRENGTH,2,
field_76421_d,SLOWNESS,2,
field_76422_e,HASTE,2,
field_76424_c,SPEED,2,
field_76426_n,FIRE_RESISTANCE,2,The fire resistance Potion object.
field_76427_o,WATER_BREATHING,2,The water breathing Potion object.
field_76428_l,REGENERATION,2,The regeneration Potion object.
field_76429_m,RESISTANCE,2,
field_76430_j,JUMP_BOOST,2,
field_76431_k,NAUSEA,2,
field_76432_h,INSTANT_HEALTH,2,
field_76433_i,INSTANT_DAMAGE,2,
field_76436_u,POISON,2,The poison Potion object.
field_76437_t,WEAKNESS,2,The weakness Potion object.
field_76438_s,HUNGER,2,The hunger Potion object.
field_76439_r,NIGHT_VISION,2,The night vision Potion object.
field_76440_q,BLINDNESS,2,The blindness Potion object.
field_76441_p,INVISIBILITY,2,The invisibility Potion object.
field_76443_y,SATURATION,2,The saturation Potion object.
field_76444_x,ABSORPTION,2,The absorption Potion object.
field_76447_d,freeLargeArrays,2,A list of pre-allocated int[cacheSize] arrays that are currently unused and can be returned by getIntCache()
field_76448_e,inUseLargeArrays,2,A list of pre-allocated int[cacheSize] arrays that were previously returned by getIntCache() and which will not be re-used again until resetIntCache() is called.
field_76449_b,freeSmallArrays,2,A list of pre-allocated int[256] arrays that are currently unused and can be returned by getIntCache()
field_76450_c,inUseSmallArrays,2,A list of pre-allocated int[256] arrays that were previously returned by getIntCache() and which will not be re-used again until resetIntCache() is called.
field_76451_a,intCacheSize,2,
field_76460_b,duration,2,The duration of the potion effect
field_76461_c,amplifier,2,The amplifier of the potion effect
field_76476_f,syncLock,2,
field_76477_g,isRunning,2,
field_76478_d,playerStatsCollector,2,
field_76479_e,threadTrigger,2,set to fire the snooperThread every 15 mins
field_76480_b,uniqueID,2,
field_76481_c,serverUrl,2,URL of the server to send the report to
field_76483_h,selfCounter,2,incremented on every getSelfCounterFor
field_76488_a,doBlockNotify,2,"Sets wither or not the generator should notify blocks of blocks it changes. When the world is first generated, this is false, when saplings grow, this is true."
field_76501_f,height,2,
field_76502_g,heightAttenuation,2,
field_76504_e,heightLimit,2,
field_76508_n,leafDistanceLimit,2,Sets the distance limit for how far away the generator will populate leaves from the base leaf node.
field_76513_k,leafDensity,2,
field_76517_b,numberOfBlocks,2,The number of blocks to generate.
field_76520_b,woodMetadata,2,Sets the metadata for the wood blocks used
field_76521_c,leavesMetadata,2,Sets the metadata for the leaves used in huge trees
field_76522_a,baseHeight,2,The base height of the tree
field_76523_a,mushroomType,2,"The mushroom type. 0 for brown, 1 for red."
field_76530_d,metaLeaves,2,The metadata value of the leaves to use in tree generation.
field_76531_b,vinesGrow,2,True if this tree should grow Vines.
field_76532_c,metaWood,2,The metadata value of the wood to use in tree generation.
field_76533_a,minTreeHeight,2,The minimum height of a generated tree.
field_76539_b,radius,2,The maximum radius used when generating a patch of blocks.
field_76541_b,numberOfBlocks,2,The number of blocks to generate.
field_76553_a,REGIONS_BY_FILE,2,A map containing Files as keys and RegionFiles as values
field_76573_f,lightBrightnessTable,2,Light to brightness conversion table
field_76575_d,doesWaterVaporize,2,States whether the Hell world provider is used(true) or if the normal world provider is used(false)
field_76576_e,hasNoSky,2,A boolean that tells if a world does not have a sky. Used in calculating weather and skylight
field_76577_b,terrainType,2,
field_76578_c,biomeProvider,2,World chunk manager being used to generate chunks
field_76579_a,world,2,world object being used
field_76580_h,colorsSunriseSunset,2,Array for sunrise/sunset colors (RGBA)
field_76585_a,data,2,Byte array of data stored in this holder. Possibly a light map or some chunk data. Data is accessed in 4-bit pieces.
field_76634_f,heightMap,2,
field_76635_g,xPosition,2,The x coordinate of the chunk.
field_76636_d,isChunkLoaded,2,Whether or not this Chunk is currently loaded into the World
field_76637_e,world,2,Reference to the World object.
field_76638_b,precipitationHeightMap,2,"A map, similar to heightMap, that tracks how far down precipitation can fall."
field_76639_c,updateSkylightColumns,2,Which columns need their skylightMaps updated.
field_76641_n,lastSaveTime,2,The time according to World.worldTime when this chunk was last saved
field_76643_l,isModified,2,Set to true if the chunk has been modified and needs to be updated internally.
field_76644_m,hasEntities,2,Whether this Chunk has any Entities and thus requires saving on every tick
field_76645_j,entityLists,2,Array of Lists containing the entities in this Chunk. Each List represents a 16 block subchunk.
field_76646_k,isTerrainPopulated,2,Boolean value indicating if the terrain is populated.
field_76647_h,zPosition,2,The z coordinate of the chunk.
field_76649_t,queuedLightChecks,2,"Contains the current round-robin relight check index, and is implied as the relight check location as well."
field_76650_s,isGapLightingUpdated,2,
field_76651_r,blockBiomeArray,2,Contains a 16x16 mapping on the X/Z plane of the biome ID to which each colum belongs.
field_76652_q,storageArrays,2,"Used to store block IDs, block MSBs, Sky-light maps, Block-light maps, and metadata. Each entry corresponds to a logical segment of 16x16x16 blocks, stacked vertically."
field_76679_g,blocklightArray,2,The NibbleArray containing a block of Block-light data.
field_76682_b,blockRefCount,2,A total count of the number of non-air blocks in this block storage's Chunk.
field_76683_c,tickRefCount,2,Contains the number of blocks in this block storage's parent chunk that require random ticking. Used to cull the Chunk from random tick updates for performance reasons.
field_76684_a,yBase,2,Contains the bottom-most Y block represented by this ExtendedBlockStorage. Typically a multiple of 16.
field_76685_h,skylightArray,2,The NibbleArray containing a block of Sky-light data.
field_76687_b,depthBits,2,
field_76688_c,depthBitsPlusFour,2,
field_76689_a,data,2,
field_76692_f,data,2,
field_76693_g,blocks,2,
field_76694_d,blockLight,2,
field_76695_e,skyLight,2,
field_76696_b,terrainPopulated,2,
field_76697_c,heightmap,2,
field_76698_a,lastUpdated,2,
field_76699_l,z,2,
field_76701_k,x,2,
field_76702_h,entities,2,
field_76714_f,sectorFree,2,
field_76715_g,sizeDelta,2,McRegion sizeDelta
field_76716_d,offsets,2,
field_76717_e,chunkTimestamps,2,
field_76718_b,fileName,2,
field_76719_c,dataFile,2,
field_76720_a,EMPTY_SECTOR,2,
field_76721_h,lastModified,2,
field_76722_b,chunkX,2,
field_76723_c,chunkZ,2,
field_76748_D,baseHeight,2,The base height of this biome. Default 0.1.
field_76749_E,heightVariation,2,The variation from the base height of the biome. Default 0.3.
field_76750_F,temperature,2,The temperature of this biome.
field_76751_G,rainfall,2,The rainfall in this biome.
field_76752_A,topBlock,2,The block expected to be on the top of this biome
field_76753_B,fillerBlock,2,The block to fill spots in when not on the top
field_76755_L,spawnableWaterCreatureList,2,Holds the classes of any aquatic creature that can be spawned in the water of the biome.
field_76757_N,TREE_FEATURE,2,The tree generator.
field_76758_O,BIG_TREE_FEATURE,2,The big tree generator.
field_76759_H,waterColor,2,Color tint applied to water depending on biome
field_76760_I,theBiomeDecorator,2,The biome decorator.
field_76761_J,spawnableMonsterList,2,Holds the classes of IMobs (hostile mobs) that can be spawned in the biome.
field_76762_K,spawnableCreatureList,2,Holds the classes of any creature that can be spawned in the biome as friendly creature.
field_76763_Q,SWAMP_FEATURE,2,The swamp tree generator.
field_76765_S,enableRain,2,Is true (default) if the biome support rain (desert and nether can't have rain)
field_76766_R,enableSnow,2,Set to true if snow is enabled for this biome.
field_76767_f,FOREST,2,
field_76768_g,TAIGA,2,
field_76769_d,DESERT,2,
field_76770_e,EXTREME_HILLS,2,
field_76771_b,OCEAN,2,
field_76772_c,PLAINS,2,
field_76774_n,ICE_PLAINS,2,
field_76775_o,ICE_MOUNTAINS,2,
field_76776_l,FROZEN_OCEAN,2,
field_76777_m,FROZEN_RIVER,2,
field_76778_j,HELL,2,
field_76779_k,SKY,2,Is the biome used for sky world.
field_76780_h,SWAMPLAND,2,
field_76781_i,RIVER,2,
field_76782_w,JUNGLE,2,Jungle biome identifier
field_76783_v,EXTREME_HILLS_EDGE,2,Extreme Hills Edge biome.
field_76784_u,TAIGA_HILLS,2,Taiga Hills biome.
field_76785_t,FOREST_HILLS,2,Forest Hills biome.
field_76786_s,DESERT_HILLS,2,Desert Hills biome.
field_76787_r,BEACH,2,Beach biome.
field_76788_q,MUSHROOM_ISLAND_SHORE,2,
field_76789_p,MUSHROOM_ISLAND,2,
field_76791_y,biomeName,2,
field_76792_x,JUNGLE_HILLS,2,
field_76798_D,mushroomsPerChunk,2,"The number of extra mushroom patches per chunk. It generates 1/4 this number in brown mushroom patches, and 1/8 this number in red mushroom patches. These mushrooms go beyond the default base number of mushrooms."
field_76799_E,reedsPerChunk,2,The number of reeds to generate per chunk. Reeds won't generate if the randomly selected placement is unsuitable.
